codigo,nombre,cantidad_movimientos,monto_total,grupo_sugerido,confianza,observaciones
60002006--C0136,PROVISION PUBLICIDAD Y PROMOCIONES DESCUENTOS,6,49811.96,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
60001100--07-020-,PUBLICIDAD Y PROMOCIONES LINEA JUST,6,6228.5,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001051--06-024-,RECARGOS,6,832.3,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-01-037,RESULTADO DEL EJERCICIO,6,6579926.28,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-02-003,RESULTADO DEL EJERCICIO,6,106552234.48,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-02-043,RESULTADO DEL EJERCICIO,6,2524625.78,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-02-080,RESULTADO DEL EJERCICIO,6,1379371.2,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-03-005,RESULTADO DEL EJERCICIO,6,19137452.74,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-05-010,RESULTADO DEL EJERCICIO,6,5151408.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-05-012,RESULTADO DEL EJERCICIO,6,5989935.06,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-06-040,RESULTADO DEL EJERCICIO,6,29625900.64,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-08-022,RESULTADO DEL EJERCICIO,6,61542894.3,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-10-025,RESULTADO DEL EJERCICIO,6,32586009.54,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
CAMS910819,SANDRA ALEJANDRA CHAVEZ MUÑOZ,6,23600.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
HEPS680229,SERVANDO HERNANDEZ PINEDA,6,33279.92,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001116--02-003-,SERVICIO LAVANDERIA,6,6143.6,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001116--06-048-,SERVICIO LAVANDERIA,6,10138.42,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
SUS180813T,SUSHIMILCO SA DE CV,6,1692.0,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
60001054--06-047-,"TENENCIA, PERMISOS Y DERECHOS",6,42466.0,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
TME170321L,TH DE MEXICO,6,480.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
40001005--C0020,VENTAS LINEAS PROPIAS 0%,6,17657.7,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40001004-2-C0142,VENTAS LINEAS PROPIAS 16%,6,1461076.8,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40001004-3-C0003,VENTAS LINEAS PROPIAS 16%,6,744.8,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40001001--,VENTAS MAQUILAS 16%,6,11899071.72,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40001001-1-C0016,VENTAS MAQUILAS 16%,6,650386.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001055--06-016-,VIGILANCIA,6,4201.26,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
20304001-1016,ACREEDOR DIV FUNCIONARIOS Y EMPLEADOS,5,2662.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001004-02-004,AGUINALDO GO,5,1500.4,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
60001004-06-024,AGUINALDO GO,5,168978.44,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
AAOA40923,ARACELI ALVAREZ OCAMPO,5,1676.04,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001027--01-027-,ARRENDAMIENTO DE BIENES INMUEBLES,5,545206.8,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001029----,ARTICULOS DE PAPELERIA Y DE OFICINA,5,418.78,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
50005023-01-002,BONO DE ASISTENCIA - MOI,5,27000.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
MEDC780317,CANDIDO ALBERTO MENDOZA DELGADO,5,10000.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001033--02-031-,CAPACITACION Y ADIESTRAMIENTO,5,7448.28,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
DIMC531113,CATALINA DIAZ MARTINEZ,5,759.92,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
SARC810702,CESAR GUALBERTO SANCHEZ RAMIREZ,5,159.76,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001102--06-016-,COMUNICACION E INTEGRACIÓN DEL PERSONAL,5,5418.68,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001102--06-047-,COMUNICACION E INTEGRACIÓN DEL PERSONAL,5,2129.3,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001102-2-06-018-,COMUNICACION E INTEGRACIÓN DEL PERSONAL,5,16514.36,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
CGP970522E,CONSORCIO GASOLINERO PLUS SA DE CV,5,2000.0,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
50001001-2-C0147,COSTO DE VENTAS,5,244963.68,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001038----,CUOTAS Y SUSCRIPCIONES,5,14300.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
50004005-10-037,DEPRECIACIONES - GIF,5,88105.16,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
DCO160527,DESAYUNOS Y COMIDAS EL ORIGEN,5,3048.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
40005004-3-C0039,DESCUENTOS LINEAS PROPIAS 16%,5,46083.6,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40005001-1-C0004,DESCUENTOS MAQUILAS 16%,5,240097.9,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40005001-1-C0135,DESCUENTOS MAQUILAS 16%,5,7479.8,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40004005-2-C0095,DEVOLUCIONES LINEAS PROPIAS 0%,5,30736.64,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40004004-2-C0014,DEVOLUCIONES LINEAS PROPIAS 16%,5,215265.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001062--06-015-,DIVERSOS,5,3447.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001062--10-037-,DIVERSOS,5,168130.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
ESC190307,ESTACION DE SERVICIO LA CONQUISTA,5,2187.48,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
10203001,ESTIMACION INCOBRABLES,5,2234871.2,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: cuenta_contable
RECF560330,FRANCISCO JAVIER REYES CARRILLO,5,17168.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001097----,GASTOS DE SEGURIDAD E HIGIENE,5,7596.0,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
60001066--04-008-,GASTOS DE VIAJE,5,1348.28,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
50005003-01-002,GRATIFICACIONES Y COMPENSACIONES - MOI,5,100984.68,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
GGN181013,GRUPO GOMTIEN DEL NORTE,5,42840.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
GMS971110B,GRUPO MEXICANO DE SEGUROS SA DE CV,5,46571.36,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
60001117--10-033-,HERRAMIENTAS Y EQUIPO MENOR,5,78760.04,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
20602012,IMPTOS X PAGAR 1.25% RET ISR RENTA RESICO,5,6715.54,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
50003010-01-001,INDEMNIZACIONY LIQUIDACION  - MOD,5,831924.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
10703004,INV OBSOLETO MED PRODUCTO TERMINADO,5,284914.22,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
10602003,IVA ACRED. GASTOS IMPORTACIONES,5,755.32,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
10606005,IVA PAGADO GASTOS NACIONAL 8%,5,153.78,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
CAMJ530815,J ARMANDO CALDERON MONDRAGON,5,9200.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
SAAJ890605,JULIO ADRIAN SANCHEZ AGUIRRE,5,475.24,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
AABK000413,KEVIN DAVID ALVARADO BALDERAS,5,569.56,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
RODL620627,LEONEL ROBLES DIAZ,5,47212.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
50004003-01-037,MANTENIMIENTO DEL LOCAL- GIF,5,973812.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
50004003-10-026,MANTENIMIENTO DEL LOCAL- GIF,5,74247.84,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
50004006-10-034,MANTENIMIENTO MAQUINARIA- GIF,5,16416.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
SEMM770824,MANUEL SERRANO MARTINEZ,5,2400.04,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
LOGP890705,MARIA DE LA PAZ LOPEZ GALINDO,5,25020.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
50004012-10-027,MATERIALES INDIRECTOS - GIF,5,98600.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001128-2-07-023-C0098,MUESTRAS,5,6992.42,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
MAN110808,MULTISERVICIOS ALTOS NORTE,5,2191.3,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
NIP190124T,NEGOCIOS INTELIGENTES PROXY SAS DE CV,5,691.72,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001091--06-018-,NOM 035 STPS,5,156260.4,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
COGO760312,OLEGARIO CORTES GALINDO,5,15998.72,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
OSE110824,OLEUM SERVICE,5,1600.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
OGJ150411,OPERADORA DE GASOLINERAS JRA,5,3000.38,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
OETO751231,OSCAR MATEO OJEDA TINAJERO,5,2600.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
BARO890517,OSWALDO BAHENA RAMIREZ,5,381.84,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
80030001-03-006,OTROS GASTOS,5,0.0,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
80030001-06-043,OTROS GASTOS,5,0.0,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
40003003-1-C0066,OTROS INGRESOS 16%,5,3148135.74,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
PCO021105D,PARADOR COVADONGA SA DE CV,5,400.0,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
20401004-02-045,PASIVO RETENCION INFONAVIT AL TRABAJADOR,5,4504.12,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
RAHP740317,PATRICIA OLIVIA RAMIREZ HERNANDEZ,5,5382.4,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
PTI101111Q,PREIMPRESOS TIGER,5,2952.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001006-02-003,PRIMA DOMINICAL GO,5,1095.36,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001005-02-045,PRIMA VACACIONAL GO,5,13404.92,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001005-06-015,PRIMA VACACIONAL GO,5,326765.16,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001005-10-017,PRIMA VACACIONAL GO,5,21059.16,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
PRL110315,PROVEEDORA DE RINES Y LLANTAS MONTERREY,5,32800.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60002003----,PROVISION PUBLICIDAD Y PROMOCIONES GASTOS,5,46118.38,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
60001050--03-091-,PROYECTOS Y DESARROLLO,5,61132.44,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
20801002,PTU DEL EJERCICIO,5,8304142.88,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
60001049----,PUBLICIDAD Y PROMOCIONES,5,158000.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001051--02-004-,RECARGOS,5,0.16,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001051--02-032-,RECARGOS,5,1.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001051--02-044-,RECARGOS,5,1.06,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001051--02-045-,RECARGOS,5,0.28,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001051--02-046-,RECARGOS,5,0.38,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001051--06-030-,RECARGOS,5,0.5,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001051--06-039-,RECARGOS,5,1.12,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001051--06-040-,RECARGOS,5,3.52,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001051--10-017-,RECARGOS,5,0.68,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001051--10-033-,RECARGOS,5,0.64,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001051--10-034-,RECARGOS,5,0.4,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003001,RESULTADO DE EJERCICIOS ANTERIORES,5,113996002.8,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-01-034,RESULTADO DEL EJERCICIO,5,2843522.68,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-03-091,RESULTADO DEL EJERCICIO,5,142465.3,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-04-007,RESULTADO DEL EJERCICIO,5,7751142.48,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
